Symbol,Open Price,Close Price,Percent Change,Volume,Turnover,Date Collected
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:56:37.370395
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:56:37.370395
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:56:37.370395
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:56:37.370395
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:56:44.194043
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:56:44.194043
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:56:44.194043
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:56:44.194043
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:56:44.194043
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:56:44.194043
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:56:44.194043
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:56:44.194043
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:56:44.194043
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:56:44.194043
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:56:44.194043
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:56:44.194043
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:56:44.194043
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:56:44.194043
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:56:44.194043
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:56:44.194043
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:56:53.353546
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:56:53.353546
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:56:53.353546
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:56:53.353546
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:56:53.353546
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:56:53.353546
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:56:53.353546
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:56:53.353546
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:56:53.353546
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:56:53.353546
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:56:53.353546
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:56:53.353546
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:56:53.353546
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:56:53.353546
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:56:53.353546
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:56:53.353546
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:56:59.888756
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:56:59.888756
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:56:59.888756
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:56:59.888756
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:56:59.888756
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:56:59.888756
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:56:59.888756
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:56:59.888756
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:56:59.888756
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:56:59.888756
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:56:59.888756
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:56:59.888756
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:56:59.888756
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:56:59.888756
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:56:59.888756
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:56:59.888756
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:57:02.750863
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:57:02.750863
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:57:02.750863
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:57:02.750863
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:57:02.750863
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:57:02.750863
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:57:02.750863
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:57:02.750863
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:57:02.750863
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:57:02.750863
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:57:02.750863
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:57:02.750863
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:57:02.750863
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:57:02.750863
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:57:02.750863
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:57:02.750863
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:57:08.988715
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:57:08.988715
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:57:08.988715
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:57:08.988715
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:57:08.988715
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:57:08.988715
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:57:08.988715
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:57:08.988715
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:57:08.988715
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:57:08.988715
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:57:08.988715
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:57:08.988715
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:57:08.988715
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:57:08.988715
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:57:08.988715
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:57:08.988715
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:57:09.733280
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:57:09.733280
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:57:09.733280
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:57:09.733280
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:57:09.733280
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:57:09.733280
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:57:09.733280
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:57:09.733280
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:57:09.733280
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:57:09.733280
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:57:09.733280
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:57:09.733280
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:57:09.733280
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:57:09.733280
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:57:09.733280
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:57:09.733280
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:57:15.667781
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:57:15.667781
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:57:15.667781
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:57:15.667781
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:57:15.667781
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:57:15.667781
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:57:15.667781
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:57:15.667781
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:57:15.667781
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:57:15.667781
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:57:15.667781
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:57:15.667781
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:57:15.667781
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:57:15.667781
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:57:15.667781
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:57:15.667781
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:57:26.466143
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:57:26.466143
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:57:26.466143
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:57:26.466143
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:57:26.466143
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:57:26.466143
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:57:26.466143
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:57:26.466143
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:57:26.466143
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:57:26.466143
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:57:26.466143
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:57:26.466143
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:57:26.466143
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:57:26.466143
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:57:26.466143
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:57:26.466143
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:57:31.120429
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:57:31.120429
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:57:31.120429
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:57:31.120429
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:57:31.120429
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:57:31.120429
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:57:31.120429
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:57:31.120429
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:57:31.120429
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:57:31.120429
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:57:31.120429
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:57:31.120429
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:57:31.120429
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:57:31.120429
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:57:31.120429
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:57:31.120429
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:57:32.940808
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:57:32.940808
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:57:32.940808
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:57:32.940808
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:57:32.940808
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:57:32.940808
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:57:32.940808
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:57:32.940808
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:57:32.940808
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:57:32.940808
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:57:32.940808
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:57:32.940808
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:57:32.940808
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:57:32.940808
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:57:32.940808
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:57:32.940808
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:57:42.899616
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:57:42.899616
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:57:42.899616
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:57:42.899616
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:57:42.899616
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:57:42.899616
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:57:42.899616
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:57:42.899616
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:57:42.899616
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:57:42.899616
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:57:42.899616
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:57:42.899616
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:57:42.899616
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:57:42.899616
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:57:42.899616
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:57:42.899616
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:57:43.113615
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:57:43.113615
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:57:43.113615
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:57:43.113615
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:57:43.113615
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:57:43.113615
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:57:43.113615
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:57:43.113615
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:57:43.113615
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:57:43.113615
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:57:43.113615
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:57:43.113615
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:57:43.113615
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:57:43.113615
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:57:43.113615
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:57:43.113615
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:57:47.858152
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:57:47.858152
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:57:47.858152
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:57:47.858152
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:57:47.858152
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:57:47.858152
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:57:47.858152
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:57:47.858152
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:57:47.858152
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:57:47.858152
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:57:47.858152
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:57:47.858152
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:57:47.858152
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:57:47.858152
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:57:47.858152
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:57:47.858152
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:57:59.047375
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:57:59.047375
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:57:59.047375
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:57:59.047375
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:57:59.047375
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:57:59.047375
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:57:59.047375
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:57:59.047375
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:57:59.047375
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:57:59.047375
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:57:59.047375
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:57:59.047375
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:57:59.047375
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:57:59.047375
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:57:59.047375
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:57:59.047375
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:58:02.315277
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:58:02.315277
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:58:02.315277
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:58:02.315277
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:58:02.315277
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:58:02.315277
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:58:02.315277
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:58:02.315277
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:58:02.315277
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:58:02.315277
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:58:02.315277
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:58:02.315277
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:58:02.315277
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:58:02.315277
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:58:02.315277
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:58:02.315277
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:58:03.091468
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:58:03.091468
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:58:03.091468
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:58:03.091468
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:58:03.091468
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:58:03.091468
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:58:03.091468
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:58:03.091468
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:58:03.091468
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:58:03.091468
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:58:03.091468
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:58:03.091468
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:58:03.091468
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:58:03.091468
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:58:03.091468
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:58:03.091468
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:58:16.019962
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:58:16.019962
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:58:16.019962
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:58:16.019962
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:58:16.019962
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:58:16.019962
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:58:16.019962
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:58:16.019962
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:58:16.019962
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:58:16.019962
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:58:16.019962
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:58:16.019962
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:58:16.019962
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:58:16.019962
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:58:16.019962
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:58:16.019962
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:58:16.681539
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:58:16.681539
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:58:16.681539
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:58:16.681539
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:58:16.681539
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:58:16.681539
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:58:16.681539
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:58:16.681539
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:58:16.681539
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:58:16.681539
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:58:16.681539
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:58:16.681539
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:58:16.681539
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:58:16.681539
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:58:16.681539
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:58:16.681539
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:58:20.943505
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:58:20.943505
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:58:20.943505
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:58:20.943505
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:58:20.943505
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:58:20.943505
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:58:20.943505
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:58:20.943505
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:58:20.943505
NICO,155.50,155.50,0.0,0.0,0.00,2023-11-17 12:58:20.943505
NITL,410.00,410.00,0.0,0.0,0.00,2023-11-17 12:58:20.943505
OMU,"1,380.00","1,500.00",0.0,304750.0,457125000.00,2023-11-17 12:58:20.943505
PCL,"2,507.00","2,507.00",0.0,0.0,0.00,2023-11-17 12:58:20.943505
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.00,2023-11-17 12:58:20.943505
SUNBIRD,191.06,191.06,0.0,0.0,0.00,2023-11-17 12:58:20.943505
TNM,28.38,28.37,0.0,20000.0,567400.00,2023-11-17 12:58:20.943505
AIRTEL,96.99,96.94,0.0,13196.0,1279322.00,2023-11-17 12:58:30.663659
BHL,10.06,10.06,0.0,0.0,0.00,2023-11-17 12:58:30.663659
FDHB,67.98,68.00,0.0,1531099.0,104096800.00,2023-11-17 12:58:30.663659
FMBCH,296.14,300.00,0.0,565723.0,169716900.00,2023-11-17 12:58:30.663659
ICON,17.94,17.94,0.0,0.0,0.00,2023-11-17 12:58:30.663659
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.00,2023-11-17 12:58:30.663659
MPICO,15.00,15.00,0.0,0.0,0.00,2023-11-17 12:58:30.663659
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.00,2023-11-17 12:58:30.663659
NBS,107.44,107.44,0.0,131886.0,14169830.00,2023-11-17 12:58:30.663659
